,Ticker,Date,Div Amount
2016,MEA.AX,2017-09-20,0.01
2017,MEA.AX,2017-03-13,0.01
2018,MEA.AX,2016-09-13,0.035
2019,MFD.AX,2020-02-21,0.0771
2020,MFD.AX,2019-03-05,0.0897
2021,MFD.AX,2018-03-06,0.0765
2022,MXI.AX,2018-09-26,0.015
2023,MXI.AX,2018-03-22,0.02
2024,MXI.AX,2017-09-27,0.015
2025,MXI.AX,2017-03-23,0.02
2026,MXI.AX,2016-09-28,0.01
2027,MXI.AX,2016-03-23,0.02
2028,MXI.AX,2015-03-25,0.02
2029,MCE.AX,2015-09-14,0.01
2030,MCE.AX,2015-03-10,0.02
2031,MYE.AX,2020-03-26,0.02
2032,MYE.AX,2019-09-26,0.02
2033,MYE.AX,2015-03-11,0.01
2034,MAI.AX,2019-08-28,0.005
2035,MAI.AX,2019-02-27,0.0075
2036,MAI.AX,2018-08-28,0.01
2037,MAI.AX,2018-03-08,0.005
2038,MAI.AX,2017-10-24,0.0075
2039,MAI.AX,2017-03-27,0.005
2040,MAI.AX,2016-10-24,0.01
2041,MGG.AX,2020-01-02,0.033
2042,MGG.AX,2019-07-01,0.03
2043,MFG.AX,2020-02-18,0.929
2044,MFG.AX,2019-08-16,1.114
2045,MFG.AX,2019-02-19,0.738
2046,MFG.AX,2018-08-14,0.9
2047,MFG.AX,2018-02-09,0.445
2048,MFG.AX,2017-08-15,0.472
2049,MFG.AX,2017-02-21,0.384
2050,MFG.AX,2016-08-17,0.38
2051,MFG.AX,2016-02-23,0.513
2052,MFG.AX,2015-08-17,0.378
2053,MFG.AX,2015-02-25,0.371
2054,MAD.AX,2020-03-02,0.015
2055,MAQ.AX,2018-09-27,0.25
2056,MAQ.AX,2018-03-28,0.25
2057,MAQ.AX,2017-09-28,0.175
2058,MAQ.AX,2017-03-30,0.25
2059,MAQ.AX,2016-09-13,0.25
2060,MAQ.AX,2016-03-11,0.25
2061,MAQ.AX,2015-09-11,0.25
2062,MQG.AX,2020-05-18,1.8
2063,MQG.AX,2019-11-11,2.5
2064,MQG.AX,2019-05-13,3.6
2065,MQG.AX,2018-11-12,2.15
2066,MQG.AX,2018-05-14,3.2
2067,MQG.AX,2017-11-07,2.05
2068,MQG.AX,2017-05-16,2.8
2069,MQG.AX,2016-11-08,1.9
2070,MQG.AX,2016-05-17,2.4
2071,MQG.AX,2015-11-09,1.6
2072,MQG.AX,2015-05-18,2.0
2073,MAH.AX,2020-03-16,0.0025
2074,MAH.AX,2019-10-11,0.005
2075,MLD.AX,2020-03-06,0.025
2076,MLD.AX,2019-09-04,0.025
2077,MLD.AX,2019-03-06,0.02
2078,MLD.AX,2018-09-05,0.035
2079,MLD.AX,2018-03-07,0.03
2080,MLD.AX,2017-09-06,0.045
2081,MLD.AX,2017-03-08,0.045
2082,MLD.AX,2016-09-02,0.045
2083,MLD.AX,2016-03-09,0.04
2084,MLD.AX,2015-09-02,0.075
2085,MLD.AX,2015-03-06,0.07
2086,LYL.AX,2020-03-30,0.15
2087,LYL.AX,2019-09-26,0.15
2088,LYL.AX,2019-04-01,0.15
2089,LYL.AX,2018-09-27,0.18
2090,LYL.AX,2018-03-29,0.12
2091,LYL.AX,2017-09-28,0.09
2092,LYL.AX,2017-03-30,0.09
2093,LYL.AX,2016-09-29,0.04
2094,LYL.AX,2016-03-31,0.015
2095,LOV.AX,2020-03-10,0.15
2096,LOV.AX,2019-09-11,0.15
2097,LOV.AX,2019-03-11,0.18
2098,LOV.AX,2018-09-12,0.14
2099,LOV.AX,2018-03-12,0.13
2100,LOV.AX,2017-09-13,0.076
2101,LOV.AX,2017-03-13,0.1
2102,LOV.AX,2016-09-14,0.02
2103,LOV.AX,2016-03-11,0.0667
2104,LOV.AX,2015-09-11,0.0407
2105,LOV.AX,2015-03-26,0.0667
2106,LCE.AX,2019-10-01,0.01375
2107,LCE.AX,2018-10-02,0.01375
2108,LCE.AX,2017-09-29,0.01375
2109,LCE.AX,2016-09-30,0.0125
2110,LCE.AX,2015-09-29,0.01
2111,LCM.AX,2015-09-09,0.035
2112,LCM.AX,2015-03-10,0.035
2113,LTR.AX,2018-05-29,0.000237
2114,LNK.AX,2020-03-04,0.065
2115,LNK.AX,2019-09-04,0.125
2116,LNK.AX,2019-02-22,0.08
2117,LNK.AX,2018-08-22,0.135
2118,LNK.AX,2018-03-27,0.07
2119,LNK.AX,2017-09-20,0.08
2120,LNK.AX,2017-03-20,0.06
2121,LNK.AX,2016-09-28,0.08
2122,LAU.AX,2020-03-26,0.01
2123,LAU.AX,2019-09-12,0.011
2124,LAU.AX,2019-03-14,0.01
2125,LAU.AX,2018-09-13,0.01
2126,LAU.AX,2018-03-15,0.008
2127,LAU.AX,2017-09-13,0.008
2128,LAU.AX,2017-03-16,0.008
2129,LAU.AX,2016-09-14,0.011
2130,LAU.AX,2016-03-17,0.011
2131,LAU.AX,2015-09-11,0.01
2132,LAU.AX,2015-03-16,0.011
2133,LIC.AX,2020-03-05,0.03
2134,LIC.AX,2019-09-04,0.03
2135,LIC.AX,2019-03-07,0.025
2136,LIC.AX,2018-09-06,0.025
2137,LIC.AX,2018-03-08,0.02
2138,LIC.AX,2017-09-07,0.02
2139,LIC.AX,2017-03-09,0.015
2140,LIC.AX,2016-09-08,0.015
2141,LIC.AX,2016-03-10,0.01
2142,LIC.AX,2015-09-09,0.015
2143,LLC.AX,2020-02-27,0.3
2144,LLC.AX,2019-08-23,0.3
2145,LLC.AX,2019-03-01,0.12
2146,LLC.AX,2018-08-28,0.35
2147,LLC.AX,2018-02-27,0.34
2148,LLC.AX,2017-09-01,0.33
2149,LLC.AX,2017-03-02,0.33
2150,LLC.AX,2016-08-24,0.3
2151,LLC.AX,2016-02-23,0.3
2152,LLC.AX,2015-08-27,0.27
2153,LLC.AX,2015-02-26,0.27
2154,LBL.AX,2020-03-12,0.005
2155,LBL.AX,2019-09-12,0.005
2156,LBL.AX,2019-03-14,0.005
2157,LBL.AX,2018-09-13,0.004
2158,LBL.AX,2018-03-15,0.002
2159,LBL.AX,2017-09-14,0.003
2160,LBL.AX,2017-03-16,0.002
2161,LBL.AX,2016-09-08,0.002
2162,LBL.AX,2016-03-16,0.002
2163,LBL.AX,2015-09-09,0.002
2164,LBL.AX,2015-03-18,0.002
2165,KOV.AX,2020-02-20,0.15
2166,KOV.AX,2019-08-22,0.13
2167,KOV.AX,2019-02-21,0.09
2168,KOV.AX,2018-08-23,0.07
2169,KOV.AX,2018-02-22,0.05
2170,KOV.AX,2017-08-24,0.03
2171,KOV.AX,2017-02-23,0.1
2172,KOV.AX,2016-08-25,0.1
2173,KOV.AX,2016-02-24,0.1
2174,KOV.AX,2015-08-19,0.12
2175,KNH.AX,2016-05-04,0.0041
2176,KGN.AX,2020-02-26,0.075
2177,KGN.AX,2019-08-26,0.082
2178,KGN.AX,2019-04-18,0.061
2179,KGN.AX,2018-08-23,0.061
2180,KGN.AX,2018-02-28,0.069
2181,KGN.AX,2017-08-24,0.038
2182,KGN.AX,2017-03-08,0.039
2183,KLA.AX,2020-03-30,0.187
2184,KLA.AX,2019-12-30,0.0748
2185,KLA.AX,2019-09-27,0.050007
2186,KLA.AX,2019-06-27,0.04845
2187,KLA.AX,2019-03-28,0.034
2188,KME.AX,2020-03-11,0.015
2189,KME.AX,2019-09-02,0.025
2190,KME.AX,2019-03-06,0.015
2191,KME.AX,2018-09-06,0.02
2192,KME.AX,2018-03-08,0.01
2193,KME.AX,2017-09-14,0.014
2194,KME.AX,2017-03-21,0.006
2195,KME.AX,2016-09-08,0.01
2196,KME.AX,2016-03-04,0.005
2197,KME.AX,2015-08-31,0.01
2198,KME.AX,2015-02-27,0.005
2199,KRR.AX,2018-05-30,0.0003
2200,KSL.AX,2020-03-03,0.0544
2201,KSL.AX,2019-08-28,0.034
2202,KSL.AX,2019-03-04,0.0425
2203,KSL.AX,2018-08-29,0.034
2204,KSL.AX,2018-03-01,0.04
2205,KSL.AX,2017-08-29,0.017
2206,KSL.AX,2017-03-02,0.0395
2207,KSL.AX,2016-09-02,0.033947
2208,KSL.AX,2016-03-01,0.028
2209,KBC.AX,2018-09-20,0.005
2210,KBC.AX,2017-11-29,0.005
2211,KBC.AX,2016-03-30,0.0025
2212,KBC.AX,2015-09-15,0.0025
2213,KBC.AX,2015-03-10,0.0025
2214,KPG.AX,2020-03-24,0.0121
2215,KPG.AX,2019-12-19,0.0121
2216,KPG.AX,2019-09-19,0.0121
2217,KPG.AX,2019-09-06,0.0055
2218,KPG.AX,2019-06-20,0.011
2219,KPG.AX,2019-03-20,0.011
2220,KPG.AX,2018-12-20,0.011
2221,KPG.AX,2018-10-22,0.011
2222,KPG.AX,2018-07-05,0.01
2223,KPG.AX,2018-05-09,0.01
2224,KPG.AX,2018-02-09,0.01
2225,KPG.AX,2017-11-08,0.01
2226,KMD.AX,2019-09-27,0.108178
2227,KMD.AX,2019-06-06,0.031304
2228,KMD.AX,2018-11-16,0.103191
2229,KMD.AX,2018-06-07,0.031351
2230,KMD.AX,2017-11-10,0.082269
2231,KMD.AX,2017-06-01,0.038289
2232,KMD.AX,2016-11-11,0.075216
2233,KMD.AX,2016-06-02,0.028284
2234,KMD.AX,2015-11-05,0.045
2235,KMD.AX,2015-06-03,0.027801
2236,KAT.AX,2020-01-24,0.0075
2237,KAT.AX,2019-10-21,0.005
2238,KAT.AX,2019-07-25,0.005
2239,KAT.AX,2019-04-16,0.005
2240,KAM.AX,2018-02-19,0.005
2241,KAM.AX,2017-08-14,0.0025
2242,KAM.AX,2017-02-13,0.02
2243,KAM.AX,2016-08-15,0.005
2244,KAM.AX,2016-02-15,0.01
2245,KAM.AX,2015-08-17,0.045
2246,KAM.AX,2015-02-16,0.04
2247,KSC.AX,2019-03-20,0.02
2248,KSC.AX,2018-10-18,0.02
2249,KSC.AX,2018-03-20,0.02
2250,KSC.AX,2017-10-18,0.02
2251,KSC.AX,2017-03-20,0.015
2252,KSC.AX,2016-03-18,0.015
2253,KSC.AX,2015-10-15,0.035
2254,KSC.AX,2015-03-18,0.035
2255,JMS.AX,2020-05-06,0.0075
2256,JMS.AX,2019-11-06,0.04
2257,JMS.AX,2019-05-06,0.025
2258,JMS.AX,2018-09-21,0.05
2259,JIN.AX,2020-03-05,0.185
2260,JIN.AX,2019-08-29,0.215
2261,JIN.AX,2019-05-14,0.08
2262,JIN.AX,2019-03-07,0.15
2263,JIN.AX,2018-08-30,0.11
2264,JIN.AX,2018-06-14,0.08
2265,JIN.AX,2018-03-08,0.075
2266,JIN.AX,2017-08-31,0.05
2267,JIN.AX,2017-07-24,0.15
2268,JIN.AX,2017-03-09,0.035
2269,JIN.AX,2016-09-01,0.05
2270,JIN.AX,2016-03-10,0.02
2271,JIN.AX,2015-09-02,0.015
2272,JIN.AX,2015-03-11,0.015
2273,JYC.AX,2020-04-28,0.05
2274,JYC.AX,2019-11-08,0.05
2275,JYC.AX,2019-06-17,0.017
2276,JYC.AX,2019-04-02,0.05
2277,JYC.AX,2018-11-05,0.06
2278,JYC.AX,2018-03-22,0.05
2279,JYC.AX,2017-10-30,0.03
2280,JYC.AX,2017-03-15,0.035
2281,JYC.AX,2016-10-27,0.03
2282,JYC.AX,2016-03-24,0.03
2283,JYC.AX,2015-10-02,0.0429
2284,JYC.AX,2015-10-01,0.03
2285,JYC.AX,2015-03-12,0.025
2286,JLG.AX,2020-02-28,0.018
2287,JLG.AX,2019-09-09,0.03
2288,JLG.AX,2018-09-19,0.019
2289,JBH.AX,2020-02-20,0.99
2290,JBH.AX,2019-08-22,0.51
2291,JBH.AX,2019-02-21,0.91
2292,JBH.AX,2018-08-23,0.46
2293,JBH.AX,2018-02-22,0.86
2294,JBH.AX,2017-08-24,0.46
2295,JBH.AX,2017-02-23,0.72
2296,JBH.AX,2016-08-25,0.37
2297,JBH.AX,2016-02-17,0.63
2298,JBH.AX,2015-08-26,0.31
2299,JBH.AX,2015-02-11,0.59
2300,JHC.AX,2020-03-26,0.02
2301,JHC.AX,2019-09-26,0.0335
2302,JHC.AX,2019-03-27,0.028
2303,JHC.AX,2018-09-27,0.0375
2304,JHC.AX,2018-03-27,0.04
2305,JHC.AX,2017-09-28,0.0575
2306,JHC.AX,2017-03-27,0.055
2307,JHC.AX,2016-09-27,0.0575
2308,JHC.AX,2016-04-07,0.0575
2309,JHC.AX,2015-10-07,0.055
2310,JHC.AX,2015-04-07,0.055
2311,JHG.AX,2020-05-15,0.558576
2312,JHG.AX,2020-05-08,0.548279
2313,JHG.AX,2020-02-17,0.534456
2314,JHG.AX,2019-11-08,0.520596
2315,JHG.AX,2019-08-09,0.528732
2316,JHG.AX,2019-05-10,0.51318
2317,JHG.AX,2019-02-14,0.505692
2318,JHG.AX,2018-11-09,0.493236
2319,JHG.AX,2018-08-10,0.492192
2320,JHG.AX,2018-05-18,0.478008
2321,JHG.AX,2018-02-15,0.40374
2322,JHG.AX,2017-11-17,0.42339
2323,JHG.AX,2017-08-17,0.40335
2324,JHG.AX,2017-05-04,0.126005
2325,JHG.AX,2016-08-25,0.055468
2326,JHG.AX,2016-05-05,0.139493
2327,JHG.AX,2015-08-26,0.067246
2328,JHG.AX,2015-05-06,0.12249
2329,JHX.AX,2019-11-15,0.117464
2330,JHX.AX,2019-06-05,0.372814
2331,JHX.AX,2018-12-11,0.11092
2332,JHX.AX,2018-06-06,0.31344
2333,JHX.AX,2017-12-12,0.105624
2334,JHX.AX,2017-06-07,0.29671
2335,JHX.AX,2016-12-20,0.110272
2336,JHX.AX,2016-06-08,0.388368
2337,JHX.AX,2015-12-21,0.0994
2338,JHX.AX,2015-06-09,0.630826
2339,IGL.AX,2020-03-11,0.086
2340,IGL.AX,2019-09-17,0.077
2341,IGL.AX,2019-03-13,0.086
2342,IGL.AX,2018-09-18,0.075
2343,IGL.AX,2018-03-14,0.08
2344,IGL.AX,2017-09-22,0.064
2345,IGL.AX,2017-03-13,0.063
2346,IGL.AX,2016-09-13,0.086
2347,ISD.AX,2018-03-07,0.00647
2348,ISD.AX,2017-09-05,0.0308
2349,ISD.AX,2017-03-08,0.031
2350,ISD.AX,2016-09-05,0.0443
2351,ISD.AX,2016-03-08,0.037
2352,ISD.AX,2015-09-02,0.038
2353,ISD.AX,2015-03-02,0.031
2354,ISU.AX,2018-02-22,0.015
2355,ISU.AX,2017-08-22,0.04
2356,ISU.AX,2017-02-24,0.015
2357,ISU.AX,2016-09-05,0.015
2358,ISU.AX,2016-03-01,0.01
2359,IBC.AX,2020-02-19,0.012
2360,IBC.AX,2019-06-14,0.0145
2361,IBC.AX,2019-03-18,0.018
2362,IRE.AX,2020-02-26,0.3
2363,IRE.AX,2019-09-04,0.16
2364,IRE.AX,2019-02-27,0.3
2365,IRE.AX,2018-09-05,0.16
2366,IRE.AX,2018-02-28,0.28
2367,IRE.AX,2017-09-06,0.16
2368,IRE.AX,2017-03-08,0.28
2369,IRE.AX,2016-09-08,0.16
2370,IRE.AX,2016-03-09,0.267
2371,IRE.AX,2015-09-09,0.16
2372,IRE.AX,2015-03-11,0.255
2373,IPH.AX,2020-02-18,0.135
2374,IPH.AX,2019-08-23,0.13
2375,IPH.AX,2019-02-19,0.12
2376,IPH.AX,2018-08-22,0.105
2377,IPH.AX,2018-08-21,0.11
2378,IPH.AX,2018-02-20,0.115
2379,IPH.AX,2017-08-22,0.105
2380,IPH.AX,2017-02-21,0.115
2381,IPH.AX,2016-08-23,0.1
2382,IPH.AX,2016-02-29,0.11
2383,IPH.AX,2015-09-03,0.1
2384,IPH.AX,2015-03-03,0.035
2385,IFL.AX,2020-02-25,0.16
2386,IFL.AX,2019-09-12,0.07
2387,IFL.AX,2019-02-26,0.255
2388,IFL.AX,2018-08-20,0.27
2389,IFL.AX,2018-02-23,0.27
2390,IFL.AX,2017-08-17,0.27
2391,IFL.AX,2017-03-08,0.26
2392,IFL.AX,2016-09-29,0.26
2393,IFL.AX,2016-03-16,0.285
2394,IFL.AX,2015-09-22,0.28
2395,IFL.AX,2015-03-16,0.25
2396,IVC.AX,2020-03-04,0.235
2397,IVC.AX,2019-09-04,0.175
2398,IVC.AX,2019-03-04,0.195
2399,IVC.AX,2018-09-05,0.175
2400,IVC.AX,2018-03-05,0.275
2401,IVC.AX,2017-09-06,0.185
2402,IVC.AX,2017-03-06,0.255
2403,IVC.AX,2016-09-14,0.17
2404,IVC.AX,2016-03-04,0.2225
2405,IVC.AX,2015-09-15,0.1575
2406,IVC.AX,2015-03-10,0.2075
2407,IAP.AX,2019-11-21,0.031957
2408,IRI.AX,2020-02-27,0.035
2409,IRI.AX,2019-09-02,0.0375
2410,IRI.AX,2019-02-27,0.035
2411,IRI.AX,2018-09-03,0.035
2412,IRI.AX,2018-02-27,0.03
2413,IRI.AX,2017-09-01,0.035
2414,IRI.AX,2017-03-07,0.03
2415,IRI.AX,2016-09-09,0.035
2416,IRI.AX,2016-03-08,0.03
2417,IRI.AX,2015-09-03,0.04
2418,IRI.AX,2015-03-05,0.035
2419,IDX.AX,2020-02-28,0.055
2420,IDX.AX,2019-08-30,0.05
2421,IDX.AX,2019-03-01,0.05
2422,IDX.AX,2018-08-31,0.04
2423,IDX.AX,2018-01-31,0.04
2424,IDX.AX,2017-08-31,0.04
2425,IDX.AX,2017-02-28,0.03
2426,IDX.AX,2016-08-31,0.04
2427,IAG.AX,2020-02-18,0.1
2428,IAG.AX,2019-08-19,0.2
2429,IAG.AX,2019-02-12,0.12
2430,IAG.AX,2018-08-21,0.2
2431,IAG.AX,2018-02-20,0.14
2432,IAG.AX,2017-09-06,0.2
2433,IAG.AX,2017-02-28,0.13
2434,IAG.AX,2016-09-06,0.13
2435,IAG.AX,2016-02-29,0.13
2436,IAG.AX,2015-09-07,0.16
2437,IAG.AX,2015-03-02,0.13
2438,ING.AX,2020-03-13,0.073
2439,ING.AX,2019-09-17,0.105
2440,ING.AX,2019-03-13,0.09
2441,ING.AX,2018-09-11,0.116
2442,ING.AX,2018-03-15,0.095
2443,ING.AX,2018-03-12,0.1357
2444,ING.AX,2017-09-12,0.095
2445,ING.AX,2017-03-09,0.026
2446,INA.AX,2020-02-21,0.056
2447,INA.AX,2019-08-23,0.057819
2448,INA.AX,2019-02-22,0.054
2449,INA.AX,2018-08-24,0.0565
2450,INA.AX,2018-02-23,0.051
2451,INA.AX,2017-08-25,0.051
2452,INA.AX,2017-02-24,0.051
2453,INA.AX,2016-08-26,0.051
2454,INA.AX,2016-02-26,0.042
2455,INA.AX,2015-08-28,0.007
2456,INA.AX,2015-02-27,0.0065
2457,IFT.AX,2019-11-28,0.056042
2458,IFT.AX,2019-06-20,0.096158
2459,IFT.AX,2018-11-26,0.055329
2460,IFT.AX,2018-06-04,0.098771
2461,IFT.AX,2017-11-27,0.054191
2462,IFT.AX,2017-06-01,0.09562
2463,IFT.AX,2016-11-25,0.054349
2464,IFT.AX,2016-06-01,0.083364
2465,IFT.AX,2015-11-25,0.047691
2466,IFT.AX,2015-06-03,0.072265
2467,IFM.AX,2020-03-04,0.0215
2468,IFM.AX,2019-08-23,0.0215
2469,IFM.AX,2019-03-01,0.0175
2470,IFM.AX,2018-08-21,0.017
2471,IFM.AX,2018-02-28,0.014
2472,IFM.AX,2017-09-01,0.012
2473,IFM.AX,2017-03-03,0.017
2474,IFM.AX,2016-09-02,0.01
2475,IFM.AX,2016-03-01,0.0165
2476,IFM.AX,2015-08-31,0.017
2477,IFM.AX,2015-03-03,0.0194
2478,IFN.AX,2019-12-30,0.01
2479,IFN.AX,2019-06-27,0.01
2480,IPL.AX,2019-11-29,0.034
2481,IPL.AX,2019-06-04,0.013
2482,IPL.AX,2018-11-22,0.062
2483,IPL.AX,2018-05-22,0.045
2484,IPL.AX,2017-11-23,0.049
2485,IPL.AX,2017-05-22,0.045
2486,IPL.AX,2016-11-15,0.046
2487,IPL.AX,2016-05-23,0.041
2488,IPL.AX,2015-11-19,0.074
2489,IPL.AX,2015-05-19,0.044
2490,INP.AX,2017-12-14,0.0225
2491,INP.AX,2017-11-03,0.0225
2492,INP.AX,2017-03-23,0.0225
2493,INP.AX,2016-09-30,0.02
2494,INP.AX,2016-04-01,0.02
2495,INP.AX,2015-09-30,0.0325
2496,INP.AX,2015-03-31,0.0225
2497,IPC.AX,2019-10-01,0.0625
2498,IPC.AX,2018-10-02,0.0625
2499,IPC.AX,2017-09-29,0.0625
2500,IPC.AX,2016-09-30,0.05
2501,IPC.AX,2015-09-29,0.05
2502,IMD.AX,2020-03-09,0.01
2503,IMD.AX,2019-10-17,0.02
2504,IMD.AX,2019-09-30,0.014
2505,IMD.AX,2019-03-11,0.008
2506,ILU.AX,2020-03-05,0.08
2507,ILU.AX,2019-09-04,0.05
2508,ILU.AX,2019-03-07,0.19
2509,ILU.AX,2018-08-30,0.1
2510,ILU.AX,2018-03-27,0.25
2511,ILU.AX,2017-08-30,0.06
2512,ILU.AX,2016-09-08,0.03
2513,ILU.AX,2016-03-09,0.19
2514,ILU.AX,2015-08-31,0.06
2515,ILU.AX,2015-03-05,0.13
2516,IGO.AX,2020-02-13,0.06
2517,IGO.AX,2019-09-12,0.08
2518,IGO.AX,2019-02-14,0.02
2519,IGO.AX,2018-09-13,0.02
2520,IGO.AX,2018-03-12,0.01
2521,IGO.AX,2017-09-06,0.01
2522,IGO.AX,2017-03-09,0.01
2523,IGO.AX,2016-09-07,0.02
2524,IGO.AX,2015-09-28,0.025
2525,IGO.AX,2015-03-04,0.06
2526,IEL.AX,2020-03-05,0.165
2527,IEL.AX,2019-09-09,0.075
2528,IEL.AX,2019-03-07,0.12
2529,IEL.AX,2018-09-06,0.065
2530,IEL.AX,2018-03-07,0.085
2531,IEL.AX,2017-09-06,0.055
2532,IEL.AX,2017-03-08,0.07
2533,IEL.AX,2016-09-07,0.055
2534,ICS.AX,2020-03-11,0.045
2535,ICS.AX,2019-10-01,0.045
2536,ICS.AX,2019-03-11,0.025
2537,ICS.AX,2018-10-08,0.04
2538,ICS.AX,2018-03-12,0.025
2539,ICS.AX,2017-10-05,0.04
2540,ICS.AX,2016-09-29,0.035
2541,ICS.AX,2016-03-10,0.02
2542,ICS.AX,2015-10-07,0.025
2543,ICS.AX,2015-03-11,0.015
2544,IS3.AX,2018-10-24,0.004
2545,IS3.AX,2017-09-19,0.0021
2546,HUO.AX,2019-09-26,0.03
2547,HUO.AX,2019-03-21,0.03
2548,HUO.AX,2018-09-13,0.05
2549,HUO.AX,2018-03-22,0.05
2550,HUO.AX,2017-09-21,0.035
2551,HUB.AX,2020-03-13,0.035
2552,HUB.AX,2019-09-16,0.026
2553,HUB.AX,2019-03-13,0.02
2554,HT1.AX,2020-02-28,0.046
2555,HT1.AX,2019-08-20,0.04
2556,HT1.AX,2019-02-22,0.04
2557,HT1.AX,2018-08-30,0.03
2558,HT1.AX,2018-03-28,0.04
2559,HT1.AX,2017-09-01,0.03
2560,HT1.AX,2017-03-30,0.04
2561,HPI.AX,2019-12-30,0.103
2562,HPI.AX,2019-06-27,0.101
2563,HPI.AX,2018-12-28,0.098
2564,HPI.AX,2018-06-28,0.098
2565,HPI.AX,2017-12-28,0.098
2566,HPI.AX,2017-06-29,0.099
2567,HPI.AX,2016-12-29,0.222
2568,HPI.AX,2016-06-29,0.093
2569,HPI.AX,2015-12-29,0.09
2570,HPI.AX,2015-06-30,0.084
2571,HOT.AX,2018-09-05,0.005
2572,HOT.AX,2018-03-02,0.005
2573,HIT.AX,2020-03-04,0.015
2574,HIT.AX,2019-08-28,0.04
2575,HIT.AX,2019-03-04,0.04
2576,HIT.AX,2018-08-27,0.04
2577,HIT.AX,2018-03-02,0.04
2578,HIT.AX,2017-08-30,0.03
2579,HIT.AX,2017-03-08,0.03
2580,HIT.AX,2016-09-08,0.02
2581,HIL.AX,2015-04-14,0.021
2582,HGO.AX,2019-06-13,0.015
2583,HNG.AX,2019-07-03,0.007389
2584,HNG.AX,2019-01-07,0.015
2585,HNG.AX,2018-07-03,0.015
2586,HNG.AX,2018-01-08,0.015
2587,HNG.AX,2017-07-04,0.0125
2588,HNG.AX,2017-01-09,0.015
2589,HNG.AX,2016-07-04,0.01
2590,HNG.AX,2015-12-02,0.015
2591,HLO.AX,2020-03-03,0.09
2592,HLO.AX,2019-08-30,0.125
2593,HLO.AX,2019-02-27,0.08
2594,HLO.AX,2018-08-31,0.11
2595,HLO.AX,2018-02-23,0.07
2596,HLO.AX,2017-09-01,0.08
2597,HLO.AX,2017-03-01,0.06
2598,HLO.AX,2016-09-01,0.02
2599,HGH.AX,2020-02-25,0.043078
2600,HGH.AX,2019-08-22,0.061442
2601,HGH.AX,2019-03-14,0.03401
2602,HLA.AX,2020-03-06,0.01
2603,HLS.AX,2020-03-26,0.026
2604,HLS.AX,2019-08-29,0.034
2605,HLS.AX,2019-03-15,0.038
2606,HLS.AX,2018-08-27,0.055
2607,HLS.AX,2018-03-16,0.051
2608,HLS.AX,2017-08-31,0.058
2609,HLS.AX,2017-03-17,0.048
2610,HLS.AX,2016-09-01,0.064
2611,HLS.AX,2016-03-18,0.056
2612,HLS.AX,2015-08-26,0.11
2613,HLS.AX,2015-03-18,0.09
2614,HVN.AX,2020-04-02,0.12
2615,HVN.AX,2019-10-10,0.21
2616,HVN.AX,2019-04-04,0.12
2617,HVN.AX,2018-10-11,0.18
2618,HVN.AX,2018-04-05,0.12
2619,HVN.AX,2017-10-31,0.12
2620,HVN.AX,2017-04-06,0.14
2621,HVN.AX,2016-10-31,0.17
2622,HVN.AX,2016-04-07,0.13
2623,HVN.AX,2015-10-29,0.11
2624,HVN.AX,2015-04-08,0.09
2625,HSN.AX,2020-03-04,0.03
2626,HSN.AX,2019-09-03,0.03
2627,HSN.AX,2019-03-06,0.03
2628,HSN.AX,2018-09-04,0.03
2629,HSN.AX,2018-03-07,0.03
2630,HSN.AX,2017-09-04,0.03
2631,HSN.AX,2017-03-08,0.03
2632,HSN.AX,2016-09-05,0.03
2633,HSN.AX,2016-03-09,0.03
2634,HSN.AX,2015-09-07,0.03
2635,HSN.AX,2015-03-05,0.025
2636,HMX.AX,2018-05-28,0.00067
2637,GWA.AX,2020-02-20,0.08
2638,GWA.AX,2019-08-26,0.095
2639,GWA.AX,2019-02-21,0.09
2640,GWA.AX,2018-08-27,0.095
2641,GWA.AX,2018-02-22,0.085
2642,GWA.AX,2017-08-24,0.09
2643,GWA.AX,2017-02-23,0.075
2644,GWA.AX,2016-09-01,0.08
2645,GWA.AX,2016-03-17,0.07
2646,GTN.AX,2020-03-12,0.014
2647,GTN.AX,2019-09-05,0.032
2648,GTN.AX,2019-03-12,0.024
2649,GTN.AX,2018-09-06,0.11
2650,GTN.AX,2017-09-06,0.048
2651,GTN.AX,2017-03-10,0.056
2652,GCI.AX,2020-04-29,0.0065
2653,GCI.AX,2020-03-30,0.0071
2654,GCI.AX,2020-02-27,0.0068
2655,GCI.AX,2020-01-30,0.0073
2656,GCI.AX,2019-12-30,0.0073
2657,GCI.AX,2019-11-28,0.007
2658,GCI.AX,2019-10-30,0.007572
2659,GCI.AX,2019-09-27,0.007572
2660,GCI.AX,2019-08-29,0.007672
2661,GCI.AX,2019-07-30,0.008369
2662,GCI.AX,2019-06-27,0.008499
2663,GCI.AX,2019-05-30,0.008696
2664,GCI.AX,2019-04-29,0.0084
2665,GCI.AX,2019-03-28,0.008894
2666,GCI.AX,2019-01-30,0.0088
2667,GCI.AX,2018-12-28,0.0088
2668,GCI.AX,2018-11-29,0.0086
2669,GCI.AX,2018-10-30,0.0088
2670,GCI.AX,2018-08-30,0.0062
2671,GCI.AX,2018-07-30,0.0048
2672,GCI.AX,2018-06-28,0.0046
2673,GOZ.AX,2019-12-30,0.118
2674,GOZ.AX,2019-06-27,0.116
2675,GOZ.AX,2018-12-28,0.114
